review_text,rating,date,bank,source,review_id,cleaned_text,sentiment_label,sentiment_score
"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,Dashen Bank,Google Play Store,2d3661c7-4b35-4a79-9428-5db3ad5109c7,"the best ui banking app from all those i used, other ethiopian banks i used have a really old ui. this is very neat and easy to use. also so reliable.",POSITIVE,0.9996398687362671
"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,Dashen Bank,Google Play Store,90d2468b-101a-4006-ae49-d07185b49594,"finally, banking made simple! everything i need is in one super app. a true game changer for managing my finances on the go.",POSITIVE,0.998018741607666
"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,Dashen Bank,Google Play Store,29976e59-78c6-40e6-bc2a-6ba6e9959a09,"i rarely leave reviews, but this app truly deserves one. its efficient, secure, and makes financial tasks effortless. definitely a 5star experience",POSITIVE,0.9997149109840393
It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Dashen Bank,Google Play Store,6cbe56f6-0aff-4ee7-a7fe-2c1ccf6244e4,its impressive how consistently the app is improving. ive been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,POSITIVE,0.9997815489768982
"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,Dashen Bank,Google Play Store,8ffcaec9-4351-4cc7-973c-1d86365894f0,"i rarely leave reviews, but this app truely deserves one.its efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",POSITIVE,0.9997360110282898
"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,Dashen Bank,Google Play Store,be6dc291-6fb0-427b-8553-d735553e3313,"a true banking super app! the dashen super app combines great design, security, and an impressive range of features. highly recommended for anyone looking for a complete digital banking experience.",POSITIVE,0.9998050332069397
App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Dashen Bank,Google Play Store,4405edcc-29c2-4606-9119-32fd60425503,app is passive when compare to amole it takes 35 seconds to open and i cannot refresh transactions what i did.,NEGATIVE,0.9983398914337158
"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Dashen Bank,Google Play Store,db4710e2-0fb3-459c-a3a5-69445d4cb270,"this app makes my daytoday payments so easy. everything works perfectly, and it saves me a lot of time.",POSITIVE,0.9996936321258545
"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,Dashen Bank,Google Play Store,ddeb6fa8-f5c7-46d1-b75d-914ce9f0c460,"ive been using the the app, and its been working really well for my daily transactions. good work",POSITIVE,0.9995500445365906
what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Dashen Bank,Google Play Store,a71c88cf-7021-4ba7-b000-46587677601f,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,NEGATIVE,0.9998086094856262
I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,Dashen Bank,Google Play Store,3677b2d7-95ab-4c95-87af-ef1d3edb674e,i have been using this app for months and its easy to use and is user friendly thanks dashen bank.,POSITIVE,0.9983078241348267
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen Bank,Google Play Store,35ecd30c-9d1c-40c7-90c0-592d9ea5d0bd,"all in one super app with smooth navigation, transaction and lifestyle services",POSITIVE,0.9918859004974365
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,Dashen Bank,Google Play Store,fec786b2-90d3-454d-a63e-bf53bf71c2a6,"this socalled super app is a complete disappointment. its confusing, slow, and full of glitches honestly, it feels like it was designed to test peoples patience, not to help them bank. calling it super is a joke its one of the most useless apps ive ever used.",NEGATIVE,0.999783456325531
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Dashen Bank,Google Play Store,7bf9a8a8-2718-4a3b-85f0-3ac3b628ec84,it is a wonderful app developed by a local talent. it deserves an appreciation. it will continue to evolve with new exciting features.,POSITIVE,0.9998525381088257
"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Dashen Bank,Google Play Store,cb7e6779-3210-43c2-914c-4c80ba6e9aac,"the app has potential, but the qr payment feature is disappointing. the scanner doesnt work, and even though theres an option to select a qr code from the gallery, it doesnt function either. this makes paying with qr codes almost impossible. fixing this would really improve the app.",NEGATIVE,0.9996228218078613
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,Dashen Bank,Google Play Store,b8b11ccd-acac-419e-8ffc-16c86972ffd9,i have had an amazing experience with this appot os convenient and easy to use,POSITIVE,0.9989044666290283
"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Dashen Bank,Google Play Store,3a8dbeb7-0952-43ec-847e-bd418d51548e,"wow, i really loved the new uiux! great job, dashen bank! you guys are the best mobile banking in ethiopia.",POSITIVE,0.9998569488525391
Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen Bank,Google Play Store,3630822b-a561-49cd-ba3e-689548d61e5d,dashin mobile banking is become worest app like others ethiopian bank apps. amole was the best app ever i used. it was so flexible  reliable to use. and the best app user can login with new device without go to bank physically.,POSITIVE,0.9973414540290833
"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Dashen Bank,Google Play Store,ae6c7ac5-400e-4bc5-ab19-713020fd9797,super idiot app 1.it forced me to off many of my phone settings like developers option. 2.never works fastly. 3.it needs multiple click. 4. doesnt notify if received money  many many more  the worst mobile app ever expanded,NEGATIVE,0.9997835755348206
"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Dashen Bank,Google Play Store,9f1611c8-4469-40f3-9b6e-2736c5c13f4e,"i appreciate that this app allowed me to access multiple services in one centralized place. thank you, dashen bank!",POSITIVE,0.9994890689849854
"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2,2025-04-09,Dashen Bank,Google Play Store,87355423-1404-4beb-b08d-7cad5d4b4f08,"i had a disappointing experience with dashen banks super up service. the app is very slow and takes forever to load during transactions, which is incredibly frustrating. additionally, it doesnt generate receipts for any transactions, making it difficult to keep track of my expenses. i also reached out to customer support, but the response time was longer than expected. overall, i was hoping for a better experience, but i find the service lacking and in need of improvement.",NEGATIVE,0.9996328353881836
"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Dashen Bank,Google Play Store,dc9bba76-9134-4fd4-927e-3a0480628f7b,"great app, unfortunately i struggle to use it from outside ethiopia. it tells me vpn enabled please disable vpn to continue using the app. and thats happening without any vpn enabled. i think i will need to switch back to cbe because i need access to my bank account globally.",NEGATIVE,0.9948562383651733
Astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen Bank,Google Play Store,9dd2a5b8-d258-4f07-b8ef-c95c4d1e3a23,astonishing interface with ease of access and complete performance,POSITIVE,0.9997556805610657
"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Dashen Bank,Google Play Store,e687285e-63ca-4319-bd69-a8a7f1029943,"updates every time , when its updated, it doesnt work at all.",NEGATIVE,0.9994206428527832
"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,Dashen Bank,Google Play Store,86b26648-6711-4439-a44d-55e9aa090353,"amazing ui and ux, the dark mode looks absolutely awesome!",POSITIVE,0.9998499155044556
This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,Dashen Bank,Google Play Store,0d789c56-bdf8-489e-8f96-c6508734fade,this is one of the most user friendly and impressive apps i have encountered in the banking sector,POSITIVE,0.9997900128364563
"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Dashen Bank,Google Play Store,dc8432b9-7fd6-4ada-9ca6-b632467fcf15,"it was easy enough before. but now it wont even open , why? pls help if possible. the email address you provided under the app support also cant be found by gmail. pls respond.",NEGATIVE,0.9800441861152649
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,Dashen Bank,Google Play Store,ba74c62f-ad24-42ab-bbdf-b56a765ba124,dashen bank super app is the latest version of online banking system that is the gift from dashen bank for us thanks to dashen,POSITIVE,0.9986799359321594
I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Dashen Bank,Google Play Store,8fcb61bb-c476-4963-9ce7-8520c21fdb32,i really appreciate but we cant use it if dont have balance or data access,NEGATIVE,0.9942779541015625
The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,Dashen Bank,Google Play Store,54ec2a20-6d4c-4934-8f43-95bcbfc419ae,the worst app ever. extremely unreliable. such a shame for a big bank.,NEGATIVE,0.9998087286949158
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen Bank,Google Play Store,b2962d2d-86b8-43a5-ab14-d9d37ad03165,"game changer app! dashen bank super app is fast, secure, and easy to use. the threeclick payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",POSITIVE,0.9996261596679688
I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen Bank,Google Play Store,98f164eb-f69b-4bd7-ad2d-defcfa2249a1,i cant open virtual account.i have been trying it for about 3 days still no resolve.,NEGATIVE,0.9989707469940186
"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Dashen Bank,Google Play Store,1ee92e14-11e6-4db1-8a6c-a627e42c2089,"the app has evolved impressively over time. the latest release adds dark and light modes that enhance usability and design. its intuitive, modern, and clearly built with the user in mind  setting a new benchmark for digital banking.",POSITIVE,0.9997286200523376
